37.875,10.465,-1
39.239999999999995,17.35,18
31.714999999999996,15.36,18
19.205000000000002,21.439999999999998,2
18.22,17.185,2
14.069999999999999,11.06,4
13.605,6.785,4
20.695,9.49,4
18.389999999999997,17.0,2
13.69,11.275,4
13.85,6.575,4
20.919999999999998,10.1,4
37.945,10.205,-1
38.925,17.27,18
31.929999999999996,14.795,18
18.855,21.97,2
38.440000000000005,10.535,-1
38.64,17.57,18
32.47,15.27,18
19.195,21.759999999999998,2
17.514999999999997,17.185,2
13.684999999999999,10.705,4
14.315,7.085,4
21.005,9.885,4
17.459999999999997,16.87,2
14.19,10.535,4
14.53,6.645,4
20.9,9.965,4
38.61,10.115,-1
38.485,17.0,18
32.055,14.95,18
19.150000000000002,21.325,2
17.959999999999997,16.735,2
13.844999999999999,11.360000000000001,4
13.7,7.035,4
20.645,9.825000000000001,4
38.01,10.610000000000001,-1
37.935,17.27,18
31.615,15.444999999999999,18
18.880000000000003,21.785,2
38.115,10.085,-1
38.510000000000005,17.585,18
31.854999999999997,14.819999999999999,18
19.545,21.775,2
17.705,17.445,2
13.924999999999999,10.665000000000001,4
13.715,6.44,4
21.055,10.375,4
17.685,16.9,2
14.069999999999999,10.995000000000001,4
14.355,7.15,4
21.229999999999997,9.76,4
37.805,8.8,-1
38.49,16.93,18
32.375,15.424999999999999,18
19.28,21.425,2
37.845,8.395,-1
37.970000000000006,17.495,18
31.584999999999997,15.2,18
18.915000000000003,22.134999999999998,2
17.61,17.605,2
14.069999999999999,10.785,4
14.139999999999999,6.64,4
20.595,10.0,4
16.970000000000002,17.695,2
13.805,11.175,4
13.725,7.005,4
20.81,9.47,4
37.21,8.515,-1
38.005,17.115,18
32.029999999999994,14.87,18
18.900000000000002,21.654999999999998,2
17.44,17.75,2
13.66,10.885,4
14.944999999999999,6.930000000000001,4
21.285,10.015,4
37.65,8.15,-1
38.440000000000005,17.645,18
32.26,15.6,18
20.235,21.4,2
37.735,8.785,-1
38.235,17.045,18
32.254999999999995,14.965,18
20.485,21.889999999999997,2
16.985,18.025,2
14.235,11.14,4
14.989999999999998,6.795,4
21.224999999999998,9.870000000000001,4
17.04,17.415,2
13.79,10.93,4
14.69,7.105,4
20.82,9.825000000000001,4
37.67,8.08,-1
37.735,17.355,18
31.909999999999997,15.549999999999999,18
20.435,21.224999999999998,2
37.3,8.58,-1
38.035000000000004,17.045,18
32.025,15.045,18
20.16,21.764999999999997,2
16.88,18.0,2
13.934999999999999,10.565,4
14.535,6.590000000000001,4
22.11,9.545,4
16.91,17.455,2
14.389999999999999,10.915000000000001,4
14.895,7.11,4
21.729999999999997,9.94,4
37.519999999999996,8.315,-1
38.465,17.605,18
32.72,15.085,18
19.99,21.224999999999998,2
17.415,17.405,2
14.135,10.48,4
15.055,6.6000000000000005,4
21.669999999999998,9.27,4
37.99,8.575000000000001,-1
38.355000000000004,16.97,18
32.54,14.65,18
20.854999999999997,21.54,2
37.655,8.09,-1
38.1,17.72,18
32.435,14.31,18
20.75,21.16,2
17.18,18.035,2
13.66,10.695,4
14.264999999999999,7.03,4
21.165,9.695,4
16.935000000000002,17.495,2
13.42,11.2,4
15.01,7.29,4
21.275,9.395,4
37.46,8.700000000000001,-1
37.89,16.88,18
32.655,14.34,18
20.07,21.689999999999998,2
37.595,7.96,-1
38.220000000000006,17.695,18
32.26,15.085,18
20.084999999999997,21.119999999999997,2
17.475,18.18,2
13.200000000000001,10.709999999999999,4
14.729999999999999,6.8500000000000005,4
22.09,9.64,4
17.740000000000002,17.55,2
13.06,11.19,4
14.58,6.8500000000000005,4
21.24,9.85,4
37.675,8.49,-1
38.265,16.8,18
32.04,14.780000000000001,18
20.66,21.435,2
17.025000000000002,17.78,2
13.21,11.014999999999999,4
15.004999999999999,6.630000000000001,4
21.479999999999997,9.58,4
37.964999999999996,8.120000000000001,-1
38.075,17.73,18
32.075,15.020000000000001,18
20.875,21.33,2
38.055,8.610000000000001,-1
37.830000000000005,17.18,18
32.455,14.56,18
20.345,21.845,2
17.165,17.575,2
12.67,11.305,4
14.254999999999999,7.07,4
21.72,9.765,4
17.415,17.565,2
13.025,10.74,4
15.114999999999998,6.87,4
22.044999999999998,9.43,4
37.315,8.43,-1
38.225,17.31,18
32.72,14.700000000000001,18
20.25,21.06,2
37.26,8.105,-1
38.405,16.895,18
32.255,15.195,18
20.625,21.575,2
17.09,19.205,2
13.065000000000001,11.065,4
14.639999999999999,7.125,4
21.41,9.790000000000001,4
16.65,19.229999999999997,2
12.690000000000001,11.155,4
14.684999999999999,6.445,4
21.74,9.4,4
37.66,8.675,-1
38.075,16.815,18
32.145,14.71,18
20.479999999999997,21.244999999999997,2
16.985,18.884999999999998,2
13.370000000000001,11.215,4
14.809999999999999,6.985,4
21.604999999999997,9.465,4
38.095,8.39,-1
38.775,16.915,18
32.745,15.05,18
20.375,21.755,2
37.225,8.285,-1
38.915,16.765,18
32.65,14.775,18
20.205,21.16,2
17.115,19.09,2
13.39,11.09,4
14.7,6.565,4
22.115,9.77,4
17.11,18.529999999999998,2
13.020000000000001,11.24,4
14.34,7.075,4
21.724999999999998,9.225,4
39.72,8.585,-1
38.370000000000005,16.905,18
32.285,15.205,18
20.459999999999997,21.669999999999998,2
39.684999999999995,8.445,-1
38.51,16.61,18
32.345,14.700000000000001,18
20.72,21.354999999999997,2
16.96,19.185,2
12.690000000000001,10.815,4
14.62,6.665,4
21.419999999999998,9.475,4
17.005,19.389999999999997,2
13.135000000000002,11.11,4
15.03,7.32,4
21.619999999999997,9.51,4
40.199999999999996,8.965,-1
38.615,17.1,18
32.66,14.975000000000001,18
19.99,21.544999999999998,2
17.005,18.415,2
13.525,11.03,4
14.655,7.845,4
21.349999999999998,9.12,4
40.335,8.205,-1
38.675000000000004,16.51,18
32.855,14.56,18
20.189999999999998,21.084999999999997,2
40.12,9.040000000000001,-1
38.4,16.965,18
32.31,15.16,18
22.169999999999998,22.255,2
16.59,18.955,2
12.955,11.48,4
14.83,7.27,4
21.235,9.715,4
16.76,18.544999999999998,2
12.96,11.004999999999999,4
15.12,7.685,4
21.465,9.135,4
40.085,8.200000000000001,-1
38.575,16.48,18
32.185,14.55,18
21.689999999999998,22.084999999999997,2
40.365,8.8,-1
38.965,16.900000000000002,18
33.47,15.355,18
21.64,21.779999999999998,2
17.135,18.639999999999997,2
13.115,10.889999999999999,4
15.105,7.235,4
21.055,9.775,4
16.965,19.38,2
12.635000000000002,11.254999999999999,4
14.855,7.475,4
20.755,9.139999999999999,4
40.29,8.525,-1
38.620000000000005,16.6,18
33.365,14.975,18
22.345,22.16,2
16.55,18.9,2
12.565000000000001,11.084999999999999,4
15.13,7.895,4
21.369999999999997,9.565,4
39.69,8.665000000000001,-1
38.230000000000004,16.895,18
32.505,15.275,18
22.064999999999998,21.61,2
39.745,8.495000000000001,-1
38.6,16.565,18
32.605,14.95,18
21.654999999999998,22.25,2
17.405,19.11,2
13.56,11.025,4
15.025,7.02,4
21.244999999999997,8.94,4
17.135,18.849999999999998,2
13.83,10.290000000000001,4
14.635,7.665,4
20.875,9.2,4
40.504999999999995,8.605,-1
39.01,17.04,18
33.165,15.67,18
21.505,21.88,2
40.61,8.435,-1
38.905,16.725,18
33.415,15.155,18
22.189999999999998,21.97,2
16.82,19.29,2
13.435,10.745000000000001,4
14.96,7.15,4
21.5,9.08,4
17.115,18.869999999999997,2
13.41,10.335,4
15.21,7.9,4
20.799999999999997,9.389999999999999,4
40.059999999999995,8.725000000000001,-1
38.575,17.035,18
33.18,15.505,18
22.009999999999998,21.865,2
16.915,19.369999999999997,2
13.695,10.475,4
15.205,7.235,4
21.08,9.254999999999999,4
40.1,8.360000000000001,-1
38.49,16.62,18
33.04,15.24,18
21.875,22.229999999999997,2
40.23,8.67,-1
38.995000000000005,16.990000000000002,18
32.525,15.11,18
22.205,22.16,2
16.955,18.645,2
13.49,10.465,4
14.675,7.82,4
21.415,9.67,4
17.61,18.895,2
13.65,11.055,4
14.875,7.48,4
21.529999999999998,9.129999999999999,4
40.595,8.520000000000001,-1
38.995000000000005,16.665,18
33.325,15.58,18
21.895,21.959999999999997,2
39.714999999999996,8.59,-1
38.71,17.255,18
33.375,15.06,18
21.965,22.25,2
17.755,18.395,2
14.030000000000001,10.575000000000001,4
15.11,7.635,4
20.81,9.424999999999999,4
18.25,18.82,2
13.370000000000001,10.605,4
14.87,7.715,4
21.029999999999998,9.28,4
39.839999999999996,8.430000000000001,-1
38.815000000000005,16.755,18
32.715,15.5,18
22.035,21.564999999999998,2
18.02,18.294999999999998,2
13.66,10.975,4
14.93,7.05,4
21.325,9.81,4
40.6,8.745000000000001,-1
38.71,17.03,18
32.86,15.115,18
21.625,22.04,2
40.415,8.34,-1
38.725,16.62,18
33.22,15.405,18
21.485,21.84,2
17.8,18.919999999999998,2
13.825000000000001,10.6,4
15.335,7.705,4
20.764999999999997,9.605,4
17.75,18.619999999999997,2
13.825000000000001,10.895,4
15.065,7.08,4
20.799999999999997,9.299999999999999,4
39.89,8.82,-1
38.275,16.93,18
32.625,15.405,18
22.21,21.97,2
40.08,8.15,-1
38.35,16.455000000000002,18
32.795,14.895,18
21.995,21.544999999999998,2
17.925,18.709999999999997,2
13.41,10.845,4
14.92,7.715,4
20.76,9.64,4
18.095000000000002,18.415,2
13.25,10.91,4
14.62,7.185,4
20.515,8.98,4
41.015,10.81,-1
38.61,16.21,18
33.04,15.475,18
21.654999999999998,21.505,2
18.025000000000002,18.794999999999998,2
13.48,10.57,4
15.94,7.535,4
20.145,9.56,4
41.04,10.365,-1
38.21,16.16,18
32.565,15.32,18
18.994999999999997,20.93,2
40.605,10.675,-1
38.71,16.5,18
33.0,14.765,18
18.845,20.425,2
17.935000000000002,18.185,2
13.67,10.325000000000001,4
15.85,7.2,4
20.4,9.120000000000001,4
17.425,18.764999999999997,2
13.47,10.700000000000001,4
15.59,7.475,4
20.505,9.645,4
40.69,10.345,-1
38.325,15.96,18
33.815,15.705,18
18.474999999999998,20.785,2
40.915,11.030000000000001,-1
38.12,16.805,18
33.87,15.575,18
18.845,21.095,2
17.515,18.424999999999997,2
13.120000000000001,10.49,4
15.775,7.255,4
20.555,9.375,4
17.915,18.459999999999997,2
12.479999999999999,11.31,4
16.325,7.359999999999999,4
20.155,9.505,4
41.165,10.455,-1
38.155,16.040000000000003,18
33.26,15.99,18
18.83,20.384999999999998,2
17.465,18.279999999999998,2
12.694999999999999,10.58,4
15.879999999999999,7.0249999999999995,4
20.465,9.110000000000001,4
40.765,11.120000000000001,-1
38.5,16.55,18
33.335,15.139999999999999,18
18.389999999999997,20.77,2
40.48,10.615,-1
38.29,16.09,18
33.62,15.555,18
18.294999999999998,20.509999999999998,2
18.07,18.38,2
12.075,10.96,4
15.379999999999999,7.385,4
20.765,9.795,4
17.57,18.604999999999997,2
12.415,10.42,4
15.514999999999999,7.115,4
20.85,9.21,4
41.175,10.745000000000001,-1
38.13,16.545,18
33.435,15.79,18
18.785,20.84,2
41.114999999999995,10.84,-1
38.3,16.67,18
33.345,15.185,18
18.904999999999998,20.36,2
17.855,18.525,2
12.625,10.93,4
16.18,7.265,4
20.11,9.705,4
17.705000000000002,19.07,2
12.85,10.8,4
15.685,7.444999999999999,4
20.075,9.22,4
41.095,10.5,-1
38.43,15.995000000000001,18
33.51,15.94,18
18.505,21.055,2
18.305,19.56,2
12.014999999999999,10.99,4
15.79,6.995,4
20.54,9.895,4
40.68,10.925,-1
38.1,16.51,18
33.565,15.385,18
18.22,20.625,2
40.69,10.265,-1
38.035,16.335,18
33.385,15.49,18
18.814999999999998,21.115,2
17.925,19.035,2
12.424999999999999,10.535,4
16.294999999999998,7.47,4
20.5,9.66,4
17.62,19.69,2
12.45,11.19,4
15.549999999999999,7.675,4
20.835,9.715,4
40.485,11.0,-1
38.12,16.32,18
33.935,15.445,18
18.814999999999998,20.555,2
40.739999999999995,10.59,-1
38.46,16.605,18
33.17,15.969999999999999,18
18.56,21.015,2
18.23,19.32,2
12.645,10.545,4
15.92,7.5649999999999995,4
20.93,9.290000000000001,4
17.37,19.5,2
12.014999999999999,10.665000000000001,4
15.905,6.955,4
20.065,9.46,4
40.995,10.44,-1
38.37,15.900000000000002,18
33.73,15.645,18
18.415,20.31,2
18.23,19.57,2
12.764999999999999,11.07,4
15.745,7.66,4
20.5,9.095,4
40.51,10.77,-1
38.0,16.715,18
33.82,15.6,18
18.729999999999997,20.925,2
41.169999999999995,10.815,-1
38.59,16.48,18
33.11,15.709999999999999,18
18.84,20.535,2
18.270000000000003,19.37,2
12.559999999999999,10.515,4
15.54,7.28,4
20.275,9.835,4
17.59,19.635,2
12.129999999999999,11.005,4
15.879999999999999,7.79,4
20.395,9.045,4
40.709999999999994,10.73,-1
38.1,16.295,18
33.145,15.355,18
18.404999999999998,20.96,2
40.775,10.195,-1
37.915,16.880000000000003,18
33.83,15.6,18
18.38,20.56,2
17.67,19.365,2
11.979999999999999,10.755,4
15.795,7.575,4
19.89,9.229999999999999,4
18.150000000000002,19.595,2
12.61,11.19,4
15.445,7.045,4
19.205,9.2,4
43.01,11.36,-1
37.96,16.59,18
33.305,15.31,18
19.139999999999997,20.715,2
17.795,19.645,2
12.85,10.77,4
15.545,7.35,4
19.33,8.799999999999999,4
43.015,10.83,-1
37.629999999999995,16.825000000000003,18
33.76,15.255,18
19.02,20.46,2
42.83,11.305,-1
38.035,16.865000000000002,18
33.690000000000005,14.575000000000001,18
18.639999999999997,20.71,2
17.645000000000003,19.16,2
12.094999999999999,10.975,4
15.61,6.88,4
19.765,9.34,4
17.945,19.625,2
12.665,10.905000000000001,4
15.254999999999999,6.745,4
19.555,8.844999999999999,4
42.475,11.105,-1
37.699999999999996,17.125,18
33.18,15.085,18
18.4,20.395,2
43.07,11.42,-1
37.769999999999996,16.540000000000003,18
33.59,14.59,18
17.935,20.98,2
17.885,19.03,2
12.889999999999999,10.76,4
15.674999999999999,7.109999999999999,4
19.495,9.489999999999998,4
17.650000000000002,19.59,2
12.114999999999998,11.235000000000001,4
15.5,6.8999999999999995,4
19.43,8.84,4
43.059999999999995,10.98,-1
37.945,17.195,18
33.765,15.055000000000001,18
18.125,20.385,2
18.01,19.56,2
12.0,10.895,4
15.245,7.42,4
19.815,9.385,4
42.69,11.395,-1
38.144999999999996,16.53,18
33.300000000000004,15.440000000000001,18
17.435,20.885,2
42.809999999999995,10.8,-1
37.62,16.725,18
33.275,15.020000000000001,18
17.575,20.275000000000002,2
17.555,19.52,2
13.405,10.075,4
15.344999999999999,6.92,4
19.625,9.104999999999999,4
17.560000000000002,19.295,2
12.85,10.475,4
15.69,7.359999999999999,4
19.37,9.495,4
43.19,11.32,-1
38.26,16.990000000000002,18
33.695,15.120000000000001,18
18.21,20.62,2
42.73,11.265,-1
37.775,16.950000000000003,18
33.980000000000004,14.860000000000001,18
17.87,20.505,2
18.825,20.235,2
12.78,10.115,4
15.82,6.97,4
19.82,9.459999999999999,4
18.625,19.805,2
13.655,10.355,4
15.26,7.51,4
19.725,8.915,4
42.525,11.205,-1
37.865,16.53,18
33.215,15.350000000000001,18
17.64,20.865000000000002,2
18.325,20.145,2
13.625,10.035,4
14.955,6.8549999999999995,4
19.465,9.254999999999999,4
42.955,11.65,-1
37.975,17.020000000000003,18
33.32,14.89,18
17.755,20.26,2
18.08,19.695,2
12.795,10.41,4
15.674999999999999,7.32,4
19.89,9.375,4
42.945,10.79,-1
37.97,16.68,18
33.89,15.120000000000001,18
17.64,20.8,2
18.54,19.935,2
13.305,10.075,4
15.555,6.835,4
19.94,9.155,4
42.5,11.26,-1
37.839999999999996,17.200000000000003,18
33.51,15.025,18
17.74,20.39,2
18.95,19.825,2
12.944999999999999,10.475,4
15.049999999999999,6.859999999999999,4
19.425,9.334999999999999,4
42.51,11.065,-1
37.42,16.82,18
33.84,14.64,18
17.755,20.37,2
18.39,20.354999999999997,2
12.84,9.905,4
15.49,7.515,4
19.805,9.575,4
42.96,11.04,-1
38.065,16.435000000000002,18
33.475,15.200000000000001,18
17.28,20.71,2
18.355,19.84,2
13.315,10.41,4
15.825,6.92,4
19.8,9.174999999999999,4
43.16,11.46,-1
37.74,17.16,18
33.305,14.825000000000001,18
17.75,20.18,2
18.9,20.195,2
13.594999999999999,9.975,4
14.965,7.215,4
19.105,9.325,4
42.839999999999996,11.495,-1
37.574999999999996,16.615000000000002,18
34.0,15.205,18
17.775,20.7,2
18.835,19.779999999999998,2
12.875,10.59,4
15.685,7.37,4
19.215,9.184999999999999,4
42.55,10.895,-1
37.82,17.045,18
33.805,14.865,18
17.855,20.41,2
18.5,20.189999999999998,2
13.024999999999999,9.82,4
15.445,6.92,4
20.305,8.695,4
43.235,11.47,-1
37.15,17.595000000000002,18
33.49,15.41,18
17.575,20.965,2
18.49,19.695,2
13.215,10.41,4
14.995,7.234999999999999,4
19.814999999999998,9.094999999999999,4
43.03,10.99,-1
37.695,17.490000000000002,18
33.230000000000004,14.815000000000001,18
17.615,20.105,2
18.745,20.305,2
13.364999999999998,9.91,4
15.27,6.585,4
19.61,8.545,4
42.89,11.14,-1
37.715,16.985,18
33.085,14.594999999999999,18
18.11,20.64,2
18.37,19.955,2
13.19,10.51,4
15.37,6.51,4
20.02,8.985,4
42.155,8.765,-1
37.055,17.34,18
32.53,14.92,18
17.765,20.215,2
42.150000000000006,8.23,-1
37.565,17.745,18
32.93,15.004999999999999,18
17.675,20.895,2
18.735,19.689999999999998,2
13.075,9.925,4
15.56,6.295,4
20.055,8.395,4
18.13,20.095,2
13.2,10.69,4
15.084999999999999,6.2299999999999995,4
19.495,8.98,4
41.885000000000005,8.79,-1
37.51,16.975,18
33.14,14.45,18
17.52,20.215,2
41.720000000000006,8.45,-1
37.58,17.605,18
32.665,14.93,18
17.45,20.065,2
18.34,19.57,2
13.51,10.145,4
15.44,6.5649999999999995,4
19.785,8.495,4
42.11,8.5,-1
37.93,17.045,18
32.415,14.655,18
17.325,19.555,2
18.715,20.279999999999998,2
13.1,9.985,4
15.225,5.955,4
20.02,8.92,4
41.95,8.23,-1
37.2,17.555,18
33.025,15.03,18
16.855,20.195,2
18.85,19.715,2
11.39,11.045,4
14.915,6.75,4
19.665,9.07,4
41.715,8.68,-1
37.175,17.025000000000002,18
33.065,14.495,18
16.89,19.795,2
18.215,20.25,2
11.085,11.215,4
15.02,6.234999999999999,4
19.745,8.59,4
18.315,19.634999999999998,2
11.1,10.875,4
15.365,6.225,4
20.36,8.825,4
41.865,8.495,-1
37.66,17.555,18
32.589999999999996,14.469999999999999,18
17.3,19.885,2
42.35,8.28,-1
37.715,17.245,18
